"","AuctionID","Name","Rank","Region","Forest","District","Acres","Salvage","Method.of.Sale","Sale.Size","Species","Road.Construction","Haul","num_bidders","log_amount","log_value"
"7369",2314,"TREELAND PRODUCTS, INC.",1,8,7,10,21120,"Y","S",5,1,0,10,3,14.0386541092785,8.36310917603352
"7370",2314,"PRENTISS W. MOORE",3,8,7,10,21120,"Y","S",5,1,0,10,3,13.818206919512,8.36310917603352
"7371",2314,"A.W. ARENDER, JR.",2,8,7,10,21120,"Y","S",5,1,0,10,3,13.9130908863031,8.36310917603352
"7372",2315,"TREELAND PRODUCTS, INC.",4,8,7,10,1253,"N","S",6,1,12,11,4,17.2397654600844,8.36310917603352
"7373",2315,"T H LUCKEY LUMBER CO.",1,8,7,10,1253,"N","S",6,1,12,11,4,17.3561150944342,8.36310917603352
"7374",2315,"LIB VANDERFORD",2,8,7,10,1253,"N","S",6,1,12,11,4,17.33588348677,8.36310917603352
"7375",2315,"BAY SPRINGS FOREST PRODUC",3,8,7,10,1253,"N","S",6,1,12,11,4,17.2754558210747,8.36310917603352
"7376",2316,"WAYNE ALLEN TIMBER CO.",3,8,7,10,1163,"N","S",6,1,25,10,7,16.9576069748001,8.36310917603352
"7377",2316,"LEAF RIVER FOREST PROD.",5,8,7,10,1163,"N","S",6,1,25,10,7,16.9141762892524,8.36310917603352
"7378",2316,"LIB VANDERFORD",1,8,7,10,1163,"N","S",6,1,25,10,7,17.0196342634231,8.36310917603352
"7379",2316,"MOLPUS LBR. CO.",7,8,7,10,1163,"N","S",6,1,25,10,7,16.7276581584848,8.36310917603352
"7380",2316,"JACK BATTE & SONS",6,8,7,10,1163,"N","S",6,1,25,10,7,16.8740546596541,8.36310917603352
"7381",2316,"ALLEN TIMBER CO.",4,8,7,10,1163,"N","S",6,1,25,10,7,16.9226187632281,8.36310917603352
"7382",2316,"WEYERHAEUSER CO.",2,8,7,10,1163,"N","S",6,1,25,10,7,16.9781353454373,8.36310917603352
"7383",2317,"ALBERT HARRISON",2,8,7,10,30,"Y","S",5,4,0,17,3,14.1273460732903,9.89570736521717
"7384",2317,"BAY SPRINGS FOREST PRODUC",3,8,7,10,30,"Y","S",5,4,0,17,3,13.9848355237624,9.89570736521717
"7385",2317,"LIB VANDERFORD",1,8,7,10,30,"Y","S",5,4,0,17,3,14.1810761625931,9.89570736521717
"7386",2318,"MOLOUR LUMBER CO.",3,8,7,10,1320,"N","S",6,1,16,14,4,17.5995774116181,8.36310917603352
"7387",2318,"BAY SPRINGS FOREST PRODUC",1,8,7,10,1320,"N","S",6,1,16,14,4,17.6369659796796,8.36310917603352
"7388",2318,"LIBR VANDERFORD",4,8,7,10,1320,"N","S",6,1,16,14,4,17.553886426794,8.36310917603352
"7389",2318,"T.H. LUCKY LUMBER CO.",2,8,7,10,1320,"N","S",6,1,16,14,4,17.6346625065078,8.36310917603352
"7390",2319,"BILLIE B. HARRIS",1,8,7,10,25000,"Y","S",5,1,0,10,1,13.6291809797728,8.36310917603352
"7391",2320,"BILLIE B. HARRIS",1,8,7,10,15000,"Y","S",5,1,0,10,3,13.6834067173309,8.36310917603352
"7392",2320,"W.L. WICKER",2,8,7,10,15000,"Y","S",5,1,0,10,3,13.5541457938299,8.36310917603352
"7393",2320,"G.O. WEBB",3,8,7,10,15000,"Y","S",5,1,0,10,3,13.2883014549478,8.36310917603352
"7394",2321,"W.E. WICKER",2,8,7,10,20000,"Y","S",5,1,0,10,2,13.6321885008367,8.36310917603352
"7395",2321,"D.V. ROBERTS",1,8,7,10,20000,"Y","S",5,1,0,10,2,13.6603176685586,8.36310917603352
"7396",2322,"A.W. ARENDER, JR.",2,8,7,10,25000,"Y","S",5,1,0,10,3,14.8947701181166,8.36310917603352
"7397",2322,"H.D. WEBB",3,8,7,10,25000,"Y","S",5,1,0,10,3,14.8930694374346,8.36310917603352
"7398",2322,"W.E. WICKER",1,8,7,10,25000,"Y","S",5,1,0,10,3,14.8990092088223,8.36310917603352
"7399",2323,"W.E. WICKER",2,8,7,10,15000,"Y","S",5,1,0,10,2,14.2569861035955,8.36310917603352
"7400",2323,"PRENTISS W. MOORE",1,8,7,10,15000,"Y","S",5,1,0,10,2,14.2681772675567,8.36310917603352
"7401",2324,"MOLPUS LUMBER CO.",1,8,7,10,736,"N","S",6,1,15,39,3,17.2298644124379,8.36310917603352
"7402",2324,"LEAF RIVER FOREST PRODUCT",3,8,7,10,736,"N","S",6,1,15,39,3,16.7228049830563,8.36310917603352
"7403",2324,"LIB VANDERFORD",2,8,7,10,736,"N","S",6,1,15,39,3,17.0813163798681,8.36310917603352
"7404",2325,"TREELAND PRODUCTS, INC.",6,8,7,10,575,"N","S",6,1,0,9,6,16.4973544881398,8.36310917603352
"7405",2325,"T. H. LUCKEY LUMBER CO.",2,8,7,10,575,"N","S",6,1,0,9,6,16.6790225789738,8.36310917603352
"7406",2325,"L B VANDERFORD",4,8,7,10,575,"N","S",6,1,0,9,6,16.6424985647563,8.36310917603352
"7407",2325,"SCOTCH PLYWOOD CO.",5,8,7,10,575,"N","S",6,1,0,9,6,16.5430166595932,8.36310917603352
"7408",2325,"BAY SPRINGS FOREST PRODUC",1,8,7,10,575,"N","S",6,1,0,9,6,16.7383253043498,8.36310917603352
"7409",2325,"MOLPUS LUMBER CO.",3,8,7,10,575,"N","S",6,1,0,9,6,16.6715693002347,8.36310917603352
"7410",2327,"STURGIS LUMBER CO.INC.",1,8,7,17,425,"N","S",5,1,0,17,4,15.8479129016383,8.1318247850072
"7411",2327,"SHUQUALAK LUMBER CO.",2,8,7,17,425,"N","S",5,1,0,17,4,15.7730962814571,8.1318247850072
"7412",2327,"JOHN W. BARTON",4,8,7,17,425,"N","S",5,1,0,17,4,15.717323115489,8.1318247850072
"7413",2327,"MALPUS LUMBER CO.",3,8,7,17,425,"N","S",5,1,0,17,4,15.7336276035854,8.1318247850072
"7414",2328,"STURGIS LUMBER CO.",1,8,7,17,850,"N","S",6,1,0,9,3,17.3715598021391,8.1318247850072
"7415",2328,"SHUQUALAK LUMBER CO.",2,8,7,17,850,"N","S",6,1,0,9,3,17.2647374018371,8.1318247850072
"7416",2328,"MOLPUS LUMBER CO.",3,8,7,17,850,"N","S",6,1,0,9,3,17.1085353627168,8.1318247850072
"7417",2329,"STAUQUS LUMBER CO.",2,8,7,17,650,"N","S",5,1,15,12,2,15.9069751571521,8.1318247850072
"7418",2329,"MELQUS LUMBER CO.",1,8,7,17,650,"N","S",5,1,15,12,2,16.0231422375053,8.1318247850072
"7419",2330,"STURGIS LUMBER CO.",2,8,7,17,2500,"N","S",6,1,22,13,3,17.3032652274221,8.1318247850072
"7420",2330,"SHUQUALAK LUMBER",3,8,7,17,2500,"N","S",6,1,22,13,3,17.081922999735,8.1318247850072
"7421",2330,"MELPUS LUMBER CO.",1,8,7,17,2500,"N","S",6,1,22,13,3,17.3051337796802,8.1318247850072
"7422",2331,"BILL HAIMES",3,8,7,17,11445,"Y","S",5,1,0,15,3,13.5821272589199,8.1318247850072
"7423",2331,"HAROLD GORDON",2,8,7,17,11445,"Y","S",5,1,0,15,3,13.7266793442577,8.1318247850072
"7424",2331,"J H YARBROUGH",1,8,7,17,11445,"Y","S",5,1,0,15,3,13.7479274066405,8.1318247850072
"7425",2332,"BILL HAIMES",2,8,7,17,11978,"Y","S",5,1,0,15,2,13.379328477194,8.1318247850072
"7426",2332,"CHARLIE C DANIS",1,8,7,17,11978,"Y","S",5,1,0,15,2,13.5670491986658,8.1318247850072
"7427",2333,"HAROLD GORDON",1,8,7,17,7287,"Y","S",5,1,0,15,1,13.0175582630382,8.1318247850072
"7428",2334,"LAMAR FULLER",1,8,7,17,8206,"Y","S",5,1,0,15,1,13.0604879736862,8.1318247850072
"7429",2335,"STURQIS LUMBER CO.",1,8,7,17,11978,"Y","S",5,1,0,15,1,13.6588567479189,8.1318247850072
"7430",2336,"A. A. WOMBLE",1,8,7,17,388,"N","D",5,1,0,11,1,12.5168497135983,8.1318247850072
"7431",2337,"W. S. LYLE",1,8,8,1,157,"N","S",5,1,1,4,1,14.5885898246948,8.04366335239394
"7432",2338,"AUGUSTA LUMBER & SUPPLY,",1,8,8,1,85,"N","S",5,1,0,13,1,13.9520804546563,8.04366335239394
"7433",2339,"OWENS-ILLINOIS, INC.",2,8,8,1,31,"N","S",5,1,0,12,2,12.4791371500023,8.19450550976564
"7434",2339,"SUMMERS F. SIMMONS",1,8,8,1,31,"N","S",5,1,0,12,2,12.4868698213806,8.19450550976564
"7435",2340,"BURKE-PARSONS-BOWLBY CORP",5,8,8,1,93,"N","S",5,1,0,17,5,12.7674326257632,8.04366335239394
"7436",2340,"SHANKS, WILSON G.",4,8,8,1,93,"N","S",5,1,0,17,5,12.8507252432322,8.04366335239394
"7437",2340,"LYLE, W. S.",3,8,8,1,93,"N","S",5,1,0,17,5,12.9644713742135,8.04366335239394
"7438",2340,"GUM, JAMES H.",2,8,8,1,93,"N","S",5,1,0,17,5,12.9722960161397,8.04366335239394
"7439",2340,"GRAHAM, JR., JOHN",1,8,8,1,93,"N","S",5,1,0,17,5,13.1362662825733,8.04366335239394
"7440",2341,"BURKE, PARSONS & BOWLLEY",3,8,8,2,94,"N","S",5,1,0,12,3,13.0170028617465,8.04366335239394
"7441",2341,"KESSEL LUMBER COMPANY",1,8,8,2,94,"N","S",5,1,0,12,3,13.1464802145117,8.04366335239394
"7442",2341,"EVERETT L. CAULEY, JR.",2,8,8,2,94,"N","S",5,1,0,12,3,13.1223633774043,8.04366335239394
"7443",2342,"WILLIAM E. HUSSEY",1,8,8,2,167,"N","S",5,1,0,9,2,14.7728960151643,8.04366335239394
"7444",2342,"KESSEL LUMBER COMPANY",2,8,8,2,167,"N","S",5,1,0,9,2,14.6207231262067,8.04366335239394
"7445",2343,"BURKE-PARSONS-BOWLBY CORP",2,8,8,2,285,"N","S",6,1,0,19,3,14.0643296532676,8.04366335239394
"7446",2343,"SHANKS, WILSON G.",1,8,8,2,285,"N","S",6,1,0,19,3,14.0864533064118,8.04366335239394
"7447",2343,"KESSEL LUMBER COMPANY",3,8,8,2,285,"N","S",6,1,0,19,3,13.7723451948994,8.04366335239394
"7448",2347,"KESSEL LUMBER SUPPLY, INC",1,8,8,4,155,"N","S",5,4,7,16,1,14.7769149898021,7.91205688817901
"7449",2350,"VIRGINIA FIBRE CORPORATIO",1,8,8,5,254,"N","S",5,1,22,22,1,15.465831071082,8.04366335239394
"7450",2351,"VIRGINIA ELECTRIC & POWER",1,8,8,6,30,"N","D",5,1,0,10,1,13.4452204903006,8.19450550976564
"7451",2352,"VIRGINIA ELEC. & POWER CO",1,8,8,6,548,"N","D",7,4,0,11,1,16.6514840891966,9.63776264743639
"7452",2353,"HOOKE BROTHERS LUMBER CO.",1,8,8,6,85,"Y","S",5,4,0,18,1,13.2246943085018,9.48067280609285
"7453",2354,"VA. ELEC. & POWER CO.",1,8,8,6,14,"N","D",5,4,0,10,1,14.1405967907898,10.0641171984611
"7454",2355,"VIRGINIA ELECTRIC & POWER",1,8,8,6,13,"N","D",5,4,0,11,1,12.9257741193114,9.63776264743639
"7455",2356,"BURNETT LBR. CO., INC.",1,8,9,1,649,"N","S",6,1,14,16,1,15.6756489769346,8.09132127353041
"7456",2357,"BURNETT LUMBER CO., INC.",1,8,9,1,289,"N","S",5,1,26,11,1,15.6291970303902,8.14235427684983
"7457",2358,"CURT BEAN LBR. CO., INC.",2,8,9,2,130,"N","S",5,1,4,12,7,16.6831921068434,8.20549161312024
"7458",2358,"HOT SPRING COUNTY LBR.",7,8,9,2,130,"N","S",5,1,4,12,7,16.3257193906145,8.20549161312024
"7459",2358,"INTERNATIONAL PAPER CO.",5,8,9,2,130,"N","S",5,1,4,12,7,16.4448493869945,8.20549161312024
"7460",2358,"GEORGIA-PACIFIC CORP.",6,8,9,2,130,"N","S",5,1,4,12,7,16.3470245150317,8.20549161312024
"7461",2358,"BARKSDALE LBR. CO.",4,8,9,2,130,"N","S",5,1,4,12,7,16.5448944359301,8.20549161312024
"7462",2358,"WEYERHAEUSER CO.",3,8,9,2,130,"N","S",5,1,4,12,7,16.6377236201616,8.20549161312024
"7463",2358,"KILLIAN LBR. CO., INC.",1,8,9,2,130,"N","S",5,1,4,12,7,16.7486437617617,8.20549161312024
"7464",2359,"DALE RODGERS LBR. CO.",1,8,9,2,85,"N","S",5,1,0,24,4,15.3709145819059,8.2445967563825
"7465",2359,"GEORGIA-PACIFIC CORP.",4,8,9,2,85,"N","S",5,1,0,24,4,14.9933415225773,8.2445967563825
"7466",2359,"CURT BEAN LBR. CO.",2,8,9,2,85,"N","S",5,1,0,24,4,15.3688013097754,8.2445967563825
"7467",2359,"WEYERHAEUSER CO.",3,8,9,2,85,"N","S",5,1,0,24,4,15.1276200208948,8.2445967563825
"7468",2360,"WEYERHAEUSER CO.",3,8,9,2,85,"N","S",5,1,0,5,4,16.1372804403732,8.16479480424477
"7469",2360,"INTERNATIONAL PAPER CO.",4,8,9,2,85,"N","S",5,1,0,5,4,16.0167714229652,8.16479480424477
"7470",2360,"KILLIAN LBR. CO., INC.",1,8,9,2,85,"N","S",5,1,0,5,4,16.1862775270107,8.16479480424477
"7471",2360,"DALE RODGERS LBR. CO.",2,8,9,2,85,"N","S",5,1,0,5,4,16.1602926996581,8.16479480424477
"7472",2361,"CURT BEAN LBR. CO.",2,8,9,2,125,"N","S",5,1,13,11,6,16.4638107546607,8.20549161312024
"7473",2361,"BATES LBR. CO.",5,8,9,2,125,"N","S",5,1,13,11,6,16.3571125514288,8.20549161312024
"7474",2361,"KILLIAN LBR. CO.",1,8,9,2,125,"N","S",5,1,13,11,6,16.4667434635097,8.20549161312024
"7475",2361,"GEORGIA-PACIFIC CORP.",6,8,9,2,125,"N","S",5,1,13,11,6,16.3251098203426,8.20549161312024
"7476",2361,"UMPIRE TBR. PROD.",4,8,9,2,125,"N","S",5,1,13,11,6,16.42189710529,8.20549161312024
"7477",2361,"WEYERHAEUSER CO.",3,8,9,2,125,"N","S",5,1,13,11,6,16.4282092450746,8.20549161312024
"7478",2362,"GEORGIA-PACIFIC CORP.",1,8,9,2,509,"N","S",7,1,30,19,3,17.6423154865693,8.20549161312024
"7479",2362,"CURT BEAN LBR. CO., INC.",2,8,9,2,509,"N","S",7,1,30,19,3,17.6065877815229,8.20549161312024
"7480",2362,"WEYERHAEUSER COMPANY",3,8,9,2,509,"N","S",7,1,30,19,3,17.374304105515,8.20549161312024
"7481",2363,"NL INDUSTRIES,BAROID DIV.",1,8,9,2,7,"N","D",5,1,0,17,1,12.3613826530773,8.20549161312024
"7482",2364,"CURT BEAN LBR. CO.",1,8,9,2,164,"N","S",5,1,13,14,4,16.5443478689209,8.20549161312024
"7483",2364,"BARKSDALE LBR. CO.",4,8,9,2,164,"N","S",5,1,13,14,4,16.4634975421328,8.20549161312024
"7484",2364,"BATES LBR. CO.",3,8,9,2,164,"N","S",5,1,13,14,4,16.4687525225715,8.20549161312024
"7485",2364,"CHARLES FORGA PULPWOOD CO",2,8,9,2,164,"N","S",5,1,13,14,4,16.4918774349591,8.20549161312024
"7486",2366,"KILLIAN LBR. CO",3,8,9,2,305,"N","S",5,1,26,6,3,15.9297905081657,8.16479480424477
"7487",2366,"CHARLES FORGA",2,8,9,2,305,"N","S",5,1,26,6,3,15.937796048636,8.16479480424477
"7488",2366,"INELL L. JONES",1,8,9,2,305,"N","S",5,1,26,6,3,15.9439633108094,8.16479480424477
"7489",2367,"INELL L. JONES",1,8,9,2,112,"N","S",5,1,0,25,2,13.6998190834681,8.23429963569625
"7490",2367,"JOHN SELLS",2,8,9,2,112,"N","S",5,1,0,25,2,13.5357966551617,8.23429963569625
"7491",2368,"WEYERHAEUSER CO.",3,8,9,2,253,"N","S",5,1,8,10,7,16.4837313273483,8.16479480424477
"7492",2368,"INTERNATIONAL PAPER CO.",6,8,9,2,253,"N","S",5,1,8,10,7,16.287019524937,8.16479480424477
"7493",2368,"REX TIMBER CORP.",2,8,9,2,253,"N","S",5,1,8,10,7,16.5781183863838,8.16479480424477
"7494",2368,"HOT SPRINGS CO. LUMBER",7,8,9,2,253,"N","S",5,1,8,10,7,16.2562631054217,8.16479480424477
"7495",2368,"CURT BEAN LUMBER CO.",1,8,9,2,253,"N","S",5,1,8,10,7,16.6495941115137,8.16479480424477
"7496",2368,"B. G. WILSON LBR. CO.",4,8,9,2,253,"N","S",5,1,8,10,7,16.36412382045,8.16479480424477
"7497",2368,"HALLON LUMBER CO.",5,8,9,2,253,"N","S",5,1,8,10,7,16.3218245924878,8.16479480424477
"7498",2369,"HOT SPRING COUNTY LBR. CO",3,8,9,2,343,"N","S",6,1,18,22,5,17.4434184550867,8.14351740579748
"7499",2369,"M&B ENTERPRISES, INC.",5,8,9,2,343,"N","S",6,1,18,22,5,17.1252775038725,8.14351740579748
"7500",2369,"WEYERHAEUSER COMPANY",1,8,9,2,343,"N","S",6,1,18,22,5,17.5373653015722,8.14351740579748
"7501",2369,"GEORGIA-PACIFIC CORP.",4,8,9,2,343,"N","S",6,1,18,22,5,17.2654981355419,8.14351740579748
"7502",2369,"CURT BEAN LUMBER COMPANY",2,8,9,2,343,"N","S",6,1,18,22,5,17.4680579228308,8.14351740579748
"7503",2370,"BIBLER BROTHERS, INC.",2,8,9,3,314,"N","S",5,1,17,11,3,15.7695569464445,8.2960476427647
"7504",2370,"BIG PINE LUMBER COMPANY",3,8,9,3,314,"N","S",5,1,17,11,3,15.6729641303877,8.2960476427647
"7505",2370,"DELTIC FARM & TIMBER",1,8,9,3,314,"N","S",5,1,17,11,3,15.8986950859229,8.2960476427647
"7506",2371,"EDWARD HINES LBR. CO.",3,8,9,3,429,"N","S",6,1,14,18,6,16.5620632656532,8.2960476427647
"7507",2371,"SIMMONS LBR. CO.",4,8,9,3,429,"N","S",6,1,14,18,6,16.5254922259162,8.2960476427647
"7508",2371,"DELTIC FARM & TBR. CO.",2,8,9,3,429,"N","S",6,1,14,18,6,16.6061233660483,8.2960476427647
"7509",2371,"GEORGIA-PACIFIC CORP.",1,8,9,3,429,"N","S",6,1,14,18,6,16.6486591940446,8.2960476427647
"7510",2371,"BIBLER BROTHERS, INC.",6,8,9,3,429,"N","S",6,1,14,18,6,16.3959811432367,8.2960476427647
"7511",2371,"BIG PINE LBR. CO.",5,8,9,3,429,"N","S",6,1,14,18,6,16.4942829839998,8.2960476427647
"7512",2372,"BIBLER BROTHERS, INC.",3,8,9,3,991,"N","S",6,1,15,33,4,16.480456996626,8.2960476427647
"7513",2372,"DELTIC FARM & TBR. CO.",1,8,9,3,991,"N","S",6,1,15,33,4,16.8956731763415,8.2960476427647
"7514",2372,"GEORGIA-PACIFIC CORP",4,8,9,3,991,"N","S",6,1,15,33,4,16.4619406419089,8.2960476427647
"7515",2372,"BIG PINE LBR. CO.",2,8,9,3,991,"N","S",6,1,15,33,4,16.6051063983108,8.2960476427647
"7516",2373,"SIMMONS LBR. CO., INC.",1,8,9,3,907,"N","S",6,1,3,16,2,15.4727286008459,8.2960476427647
"7517",2373,"BIG PINE LBR. CO., INC.",2,8,9,3,907,"N","S",6,1,3,16,2,15.421899828007,8.2960476427647
"7518",2374,"DELTIC FARM & TBR.",1,8,9,3,920,"N","S",6,1,0,17,8,17.4454029861694,8.2960476427647
"7519",2374,"SIMMONS LBR. CO.",8,8,9,3,920,"N","S",6,1,0,17,8,17.0926552909565,8.2960476427647
"7520",2374,"EDWARD HINES LBR. CO.",2,8,9,3,920,"N","S",6,1,0,17,8,17.3892010775801,8.2960476427647
"7521",2374,"DALE RODGERS",3,8,9,3,920,"N","S",6,1,0,17,8,17.372598818714,8.2960476427647
"7522",2374,"BIG PINE LBR. CO.",5,8,9,3,920,"N","S",6,1,0,17,8,17.3211478316403,8.2960476427647
"7523",2374,"BIBLER BROTHERS LBR.",4,8,9,3,920,"N","S",6,1,0,17,8,17.3332170382436,8.2960476427647
"7524",2374,"GEORGIA-PACIFIC CORP.",6,8,9,3,920,"N","S",6,1,0,17,8,17.310568584514,8.2960476427647
"7525",2374,"PETE THORNBURG",7,8,9,3,920,"N","S",6,1,0,17,8,17.1342968740505,8.2960476427647
"7526",2375,"PETE THORNBURG",2,8,9,3,700,"N","S",5,1,14,19,3,16.0040579303452,8.2960476427647
"7527",2375,"BIBLER BROS., INC.",3,8,9,3,700,"N","S",5,1,14,19,3,16.1139335012178,8.2960476427647
"7528",2375,"SIMMONS LBR. CO., INC.",1,8,9,3,700,"N","S",5,1,14,19,3,15.9469715678037,8.2960476427647
"7529",2376,"BIG PINE LBR. CO.",4,8,9,3,148,"N","S",5,1,0,20,6,15.7614207070196,8.2960476427647
"7530",2376,"PLAINVIEW LBR. CO.",6,8,9,3,148,"N","S",5,1,0,20,6,15.7176180843612,8.2960476427647
"7531",2376,"BIBLER BROTHERS, INC.",2,8,9,3,148,"N","S",5,1,0,20,6,15.977836074784,8.2960476427647
"7532",2376,"DELTIC FARM & TBR. CO.",3,8,9,3,148,"N","S",5,1,0,20,6,15.852220731346,8.2960476427647
"7533",2376,"REX TBR. CORP.",5,8,9,3,148,"N","S",5,1,0,20,6,15.7600486232859,8.2960476427647
"7534",2376,"UMPIRE TBR PRODUCTS",1,8,9,3,148,"N","S",5,1,0,20,6,15.9831575551049,8.2960476427647
"7535",2377,"PLAINVIEW LBR. CO.",2,8,9,3,522,"N","S",6,1,14,20,4,16.5339800888334,8.2960476427647
"7536",2377,"DELTIC FARM & TBR. CO.",4,8,9,3,522,"N","S",6,1,14,20,4,16.7420435458722,8.2960476427647
"7537",2377,"BIBLER BROS., INC.",3,8,9,3,522,"N","S",6,1,14,20,4,16.80697378208,8.2960476427647
"7538",2377,"BIG PINE LBR. CO., INC.",1,8,9,3,522,"N","S",6,1,14,20,4,16.8050443606281,8.2960476427647
"7539",2378,"ARKANSAS KRAFT CORP.",2,8,9,4,682,"N","S",5,1,0,34,2,15.9780788161008,8.2960476427647
"7540",2378,"DELTIC FARM & TBR.",1,8,9,4,682,"N","S",5,1,0,34,2,16.1686081405972,8.2960476427647
"7541",2379,"DELTIC FARM & TIMBER CO",2,8,9,4,528,"N","S",5,1,0,31,5,16.3830718858745,8.15450017515194
"7542",2379,"SCOTT LUMBER CO.",5,8,9,4,528,"N","S",5,1,0,31,5,16.1504660309888,8.15450017515194
"7543",2379,"WEYERHAEUSER COMPANY",3,8,9,4,528,"N","S",5,1,0,31,5,16.3162520062967,8.15450017515194
"7544",2379,"SIMMONS LUMBER CO.",4,8,9,4,528,"N","S",5,1,0,31,5,16.2314243362653,8.15450017515194
"7545",2379,"BIG PINE LUMBER CO.",1,8,9,4,528,"N","S",5,1,0,31,5,16.4462066006699,8.15450017515194
"7546",2380,"DELTIC FARM&TBR. CO.,INC.",1,8,9,4,451,"N","S",6,1,4,24,5,16.8589293392639,8.30745932701195
"7547",2380,"ARKANSAS KRAFT CORP.",4,8,9,4,451,"N","S",6,1,4,24,5,16.4338767227937,8.30745932701195
"7548",2380,"SIMMONS LBR. CO., INC.",2,8,9,4,451,"N","S",6,1,4,24,5,16.8361225485547,8.30745932701195
"7549",2380,"BIBLER BROTHERS, INC.",5,8,9,4,451,"N","S",6,1,4,24,5,16.433202478347,8.30745932701195
"7550",2380,"PLAINVIEW LBR. CO., INC.",3,8,9,4,451,"N","S",6,1,4,24,5,16.6240688004913,8.30745932701195
"7551",2381,"BIBLER BROTHERS, INC.",3,8,9,4,1482,"N","S",7,1,39,23,4,17.3447575010989,8.25686684897431
"7552",2381,"GEORGIA-PACIFIC CORP.",1,8,9,4,1482,"N","S",7,1,39,23,4,17.6047533124282,8.25686684897431
"7553",2381,"ARKANSAS KRAFT CORP.",4,8,9,4,1482,"N","S",7,1,39,23,4,17.3352314418105,8.25686684897431
"7554",2381,"WEYERHAEUSER CO.",2,8,9,4,1482,"N","S",7,1,39,23,4,17.5882920245838,8.25686684897431
"7555",2382,"PLAINVIEW LBR. CO.",5,8,9,4,799,"N","S",5,1,15,33,7,16.09476438132,8.2960476427647
"7556",2382,"PETE THORNBURG",3,8,9,4,799,"N","S",5,1,15,33,7,16.3899224654902,8.2960476427647
"7557",2382,"STAR LBR. CO.",2,8,9,4,799,"N","S",5,1,15,33,7,16.4118996958379,8.2960476427647
"7558",2382,"JIMMY L. HUFF",1,8,9,4,799,"N","S",5,1,15,33,7,16.4386707667121,8.2960476427647
"7559",2382,"JOHN BLANKENSHIP",4,8,9,4,799,"N","S",5,1,15,33,7,16.1200932544193,8.2960476427647
"7560",2382,"BIBLER BROTHERS, INC.",6,8,9,4,799,"N","S",5,1,15,33,7,16.4503728148393,8.2960476427647
"7561",2382,"DELTIC FARM & TBR. CO.",7,8,9,4,799,"N","S",5,1,15,33,7,16.0978929436408,8.2960476427647
"7562",2383,"DELTIC FARM & TIMBER",2,8,9,4,360,"N","S",6,1,19,26,5,16.8993551688952,8.30745932701195
"7563",2383,"PLAINVIEW LUMBER CO.",4,8,9,4,360,"N","S",6,1,19,26,5,16.7971680954872,8.30745932701195
"7564",2383,"ARKANSAS KRAFT CORP.",5,8,9,4,360,"N","S",6,1,19,26,5,16.7432423246175,8.30745932701195
"7565",2383,"BIBLER BROTHERS",3,8,9,4,360,"N","S",6,1,19,26,5,16.8582519343487,8.30745932701195
"7566",2383,"JOHN BLANKENSHIP",1,8,9,4,360,"N","S",6,1,19,26,5,16.9666684125992,8.30745932701195
"7567",2384,"ARKANSAS KRAFT CORP.",1,8,9,4,2665,"N","S",7,1,12,21,2,17.3097252503902,8.2960476427647
"7568",2384,"BIBLER BROS., INC.",2,8,9,4,2665,"N","S",7,1,12,21,2,16.9312483290091,8.2960476427647
"7569",2385,"TIGUE BROTHERS DOZIER SER",1,8,9,4,30,"N","D",5,1,0,16,1,13.9767259382108,8.2960476427647
"7570",2386,"UMPIRE TIMBER PRODS.",2,8,9,5,654,"N","S",6,1,31,32,6,17.0719625906817,8.25686684897431
"7571",2386,"DELTIC FARM & TBR. CO.",4,8,9,5,654,"N","S",6,1,31,32,6,16.9488275358647,8.25686684897431
"7572",2386,"GEORGIA-PACIFIC CORP.",5,8,9,5,654,"N","S",6,1,31,32,6,16.9160206874629,8.25686684897431
"7573",2386,"SALINE CO. LBR. CO.",3,8,9,5,654,"N","S",6,1,31,32,6,16.9958617473609,8.25686684897431
"7574",2386,"BATES LBR. COMPANY",6,8,9,5,654,"N","S",6,1,31,32,6,16.8530696650187,8.25686684897431
"7575",2386,"WEYERHAEUSER COMPANY",1,8,9,5,654,"N","S",6,1,31,32,6,17.1377008066714,8.25686684897431
"7576",2387,"WEYERHAEUSER CO.",1,8,9,5,30,"N","D",5,1,0,20,1,14.4922376639408,8.23642052726539
"7577",2388,"PLAINVIEW LUMBER CO.",2,8,9,5,197,"N","S",5,1,7,25,2,15.6558836678459,8.21581779183245
"7578",2388,"SCOTT LUMBER CO.",1,8,9,5,197,"N","S",5,1,7,25,2,15.7128155257398,8.21581779183245
"7579",2389,"GLEN E. SIRMON",2,8,9,5,127,"N","S",5,1,5,26,2,15.1890841014743,8.23642052726539
"7580",2389,"SCOTT LBR. CO.",1,8,9,5,127,"N","S",5,1,5,26,2,15.5540450437328,8.23642052726539
"7581",2390,"REX TBR. CORP.",4,8,9,5,344,"N","S",5,1,4,25,4,15.8348172016434,8.25686684897431
"7582",2390,"DELTIC FARM & TBR.",2,8,9,5,344,"N","S",5,1,4,25,4,16.012801799745,8.25686684897431
"7583",2390,"WEYERHAEUSER CO.",1,8,9,5,344,"N","S",5,1,4,25,4,16.2044568166064,8.25686684897431
"7584",2390,"SALINE CO. LBR. - CO.",3,8,9,5,344,"N","S",5,1,4,25,4,16.0127351353005,8.25686684897431
